"TipoEstablecimiento_id";"TipoEstablecimiento_nombre";"Establecimiento_id";"Establecimiento_idTipoEstablecimiento";"Servicio_id";"Servicio_nombre";"EstablecimientoServicio_idServicio";"EstablecimientoServicio_idEstablecimiento";"EstablecimientoServicio_porcentaje";"TipoUsuario_id";"TipoUsuario_nombre";"Usuario_id";"Usuario_idTipoUsuario";"Usuario_usuario";"Usuario_nombre";"Usuario_fechaNacimiento";"Usuario_telefono";"Usuario_correo";"Usuario_genero";"Usuario_password";"Calificacion_idEstablecimiento";"Calificacion_idServicio";"Calificacion_idUsuario";"Calificacion_punteo";"Calificacion_fecha";"Atributo_id";"Atributo_nombre";"Atributo_dimension";"Valor_id";"Valor_cantidad";"Valor_valor";"Valor_idEstablecimiento";"Valor_idAtributo";"Comentario_id";"Comentario_comentario";"Comentario_fecha";"Comentario_idUsuario";"Comentario_idEstablecimiento"
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"25";"Color";"1";"245";"0";"Amarillo";"3";"25";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"27";"Estado";"1";"253";"0";"disponible";"3";"27";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"13";"Juegos";"0";"156";"1";"Son bien cool :D";"3";"13";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"6";"Mesas";"0";"153";"10";"Para 2 personas";"3";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"1";"Nombre";"0";"11";\N;"McDonald┬┤s Calle Marti";"3";"1";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"4";"Oficial";"0";"14";\N;"4";"3";"4";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"3";"Longitud";"0";"13";\N;"-90.5004215";"3";"3";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"2";"Latitud";"0";"12";\N;"14.6510822";"3";"2";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"5";"Descripcion";"0";"15";\N;"Me encanta";"3";"5";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"6";"Mesas";"0";"155";"5";"Para 13 personas";"3";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"3";"2";"7";"Juegos";"7";"3";"15";"3";"Final";"33";"3";"calificacion";"Jose Daniel Chavarriá";"2015-10-18";"12312332";"jose.com";"1";"00bfc8c729f5d4d529a412b12c58ddd2";"3";"7";"33";"2";"2015-10-17 10:48:28";"6";"Mesas";"0";"154";"13";"Para 8 personas";"3";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"25";"Color";"1";"246";"0";"Rojo";"4";"25";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"13";"Juegos";"0";"160";"1";"Son bien medio-cool";"4";"13";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"16";\N;"Burguer King Calle Mart";"4";"1";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"19";\N;"5";"4";"4";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"18";\N;"-90.501094";"4";"3";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"17";\N;"14.651115";"4";"2";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"20";\N;"Asi lo quiero";"4";"5";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"157";"10";"Para 2 personas";"4";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"158";"15";"Para 8 personas";"4";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"7";"Juegos";"7";"4";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"159";"5";"Para 13 personas";"4";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"25";"Color";"1";"246";"0";"Rojo";"4";"25";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"13";"Juegos";"0";"160";"1";"Son bien medio-cool";"4";"13";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"16";\N;"Burguer King Calle Mart";"4";"1";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"19";\N;"5";"4";"4";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"18";\N;"-90.501094";"4";"3";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"17";\N;"14.651115";"4";"2";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"20";\N;"Asi lo quiero";"4";"5";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"157";"10";"Para 2 personas";"4";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"158";"15";"Para 8 personas";"4";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"4";"2";"2";"Comida";"2";"4";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"159";"5";"Para 13 personas";"4";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"163";"5";"Para 13 personas";"5";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"25";"Color";"1";"247";"0";"Anaranjado";"5";"25";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"13";"Juegos";"0";"164";"1";"No tan cool :c";"5";"13";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"21";\N;"Campero Calle Marti";"5";"1";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"24";\N;"6";"5";"4";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"23";\N;"-90.501466";"5";"3";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"22";\N;"14.651136";"5";"2";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"25";\N;"Juan Gutierrez";"5";"5";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"161";"10";"Para 2 personas";"5";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"2";"Comida";"2";"5";"75";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"162";"15";"Para 8 personas";"5";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"163";"5";"Para 13 personas";"5";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"25";"Color";"1";"247";"0";"Anaranjado";"5";"25";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"13";"Juegos";"0";"164";"1";"No tan cool :c";"5";"13";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"21";\N;"Campero Calle Marti";"5";"1";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"24";\N;"6";"5";"4";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"23";\N;"-90.501466";"5";"3";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"22";\N;"14.651136";"5";"2";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"25";\N;"Juan Gutierrez";"5";"5";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"161";"10";"Para 2 personas";"5";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"5";"2";"7";"Juegos";"7";"5";"25";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"162";"15";"Para 8 personas";"5";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"24";"2";"2";"Comida";"2";"24";"100";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"120";\N;"Otro mc";"24";"5";\N;\N;\N;\N;\N
"2";"Restaurante";"24";"2";"2";"Comida";"2";"24";"100";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"9";"Salones";"0";"218";"1";"MCSalon";"24";"9";\N;\N;\N;\N;\N
"2";"Restaurante";"24";"2";"2";"Comida";"2";"24";"100";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"13";"Juegos";"0";"217";"1";"Para ni├▒os";"24";"13";\N;\N;\N;\N;\N
"2";"Restaurante";"24";"2";"2";"Comida";"2";"24";"100";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"118";\N;"-90.5296823";"24";"3";\N;\N;\N;\N;\N
"2";"Restaurante";"24";"2";"2";"Comida";"2";"24";"100";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"116";\N;"McDonald┬┤s Bolivar";"24";"1";\N;\N;\N;\N;\N
"2";"Restaurante";"24";"2";"2";"Comida";"2";"24";"100";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"119";\N;"25";"24";"4";\N;\N;\N;\N;\N
"2";"Restaurante";"24";"2";"2";"Comida";"2";"24";"100";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"117";\N;"14.6186301";"24";"2";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"25";"Seguridad";"25";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"9";"Salones";"0";"243";"1";"Para todo evento";"30";"9";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"25";"Seguridad";"25";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"148";\N;"-90.5145114";"30";"3";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"25";"Seguridad";"25";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"146";\N;"Arrin Cuan";"30";"1";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"25";"Seguridad";"25";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"149";\N;"31";"30";"4";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"25";"Seguridad";"25";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"147";\N;"14.6450828";"30";"2";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"25";"Seguridad";"25";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"242";"5";"Para 15 personas";"30";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"25";"Seguridad";"25";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"150";\N;"Comida y marimba en vivo todos los dias";"30";"5";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"25";"Seguridad";"25";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"241";"9";"Para 5 personas";"30";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"2";"Comida";"2";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"9";"Salones";"0";"243";"1";"Para todo evento";"30";"9";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"2";"Comida";"2";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"148";\N;"-90.5145114";"30";"3";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"2";"Comida";"2";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"146";\N;"Arrin Cuan";"30";"1";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"2";"Comida";"2";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"149";\N;"31";"30";"4";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"2";"Comida";"2";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"147";\N;"14.6450828";"30";"2";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"2";"Comida";"2";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"242";"5";"Para 15 personas";"30";"6";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"2";"Comida";"2";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"150";\N;"Comida y marimba en vivo todos los dias";"30";"5";\N;\N;\N;\N;\N
"2";"Restaurante";"30";"2";"2";"Comida";"2";"30";"50";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"6";"Mesas";"0";"241";"9";"Para 5 personas";"30";"6";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"11";"Enderesado";"11";"1";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"3";\N;"-90.500200";"1";"3";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"11";"Enderesado";"11";"1";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"5";\N;"Taller chulo";"1";"5";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"11";"Enderesado";"11";"1";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"10";"Elevadores";"0";"151";"2";"Carro Peque├▒o";"1";"10";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"11";"Enderesado";"11";"1";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"1";\N;"Taller Automotriz Auto Sueco";"1";"1";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"11";"Enderesado";"11";"1";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"4";\N;"2";"1";"4";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"11";"Enderesado";"11";"1";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"2";\N;"14.6463534";"1";"2";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"12";"Pintura";"12";"1";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"3";\N;"-90.500200";"1";"3";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"12";"Pintura";"12";"1";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"5";\N;"Taller chulo";"1";"5";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"12";"Pintura";"12";"1";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"10";"Elevadores";"0";"151";"2";"Carro Peque├▒o";"1";"10";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"12";"Pintura";"12";"1";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"1";\N;"Taller Automotriz Auto Sueco";"1";"1";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"12";"Pintura";"12";"1";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"4";\N;"2";"1";"4";\N;\N;\N;\N;\N
"3";"Taller";"1";"3";"12";"Pintura";"12";"1";"80";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"2";\N;"14.6463534";"1";"2";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"20";"Velorio";"20";"12";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"58";\N;"-90.5125405";"12";"3";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"20";"Velorio";"20";"12";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"56";\N;"Cofi├▒o Stahl y Compa├▒ia";"12";"1";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"20";"Velorio";"20";"12";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"59";\N;"13";"12";"4";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"20";"Velorio";"20";"12";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"57";\N;"14.6188446";"12";"2";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"20";"Velorio";"20";"12";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"60";\N;"Stahli├▒ando";"12";"5";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"20";"Velorio";"20";"12";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"10";"Elevadores";"0";"186";"20";"De mas de 10 Ton";"12";"10";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"13";"Over Haul";"13";"12";"30";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"58";\N;"-90.5125405";"12";"3";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"13";"Over Haul";"13";"12";"30";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"1";"Nombre";"0";"56";\N;"Cofi├▒o Stahl y Compa├▒ia";"12";"1";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"13";"Over Haul";"13";"12";"30";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"4";"Oficial";"0";"59";\N;"13";"12";"4";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"13";"Over Haul";"13";"12";"30";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"2";"Latitud";"0";"57";\N;"14.6188446";"12";"2";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"13";"Over Haul";"13";"12";"30";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"5";"Descripcion";"0";"60";\N;"Stahli├▒ando";"12";"5";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"13";"Over Haul";"13";"12";"30";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"10";"Elevadores";"0";"186";"20";"De mas de 10 Ton";"12";"10";\N;\N;\N;\N;\N
"3";"Taller";"12";"3";"11";"Enderesado";"11";"12";"20";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;"3";"Longitud";"0";"58";\N;"-90.5125405";"12";"3";\N;\N;\N;\N;\N
